"date","bus_rkl","rail_lrt_ampang","rail_mrt_kajang","rail_lrt_kj","rail_monorail","rail_mrt_pjy","ron95","ron97","diesel","preciptype","temp","uvindex","holiday","covid"
"2023-03-10",195986,150242,190499,238785,59942,26887,2.05,3.35,2.15,1,81.9,10,0,0
"2023-03-11",148973,105186,133113,144100,47848,17801,2.05,3.35,2.15,1,81.4,10,0,0
"2023-03-12",148461,94621,120507,127304,45211,16841,2.05,3.35,2.15,1,81,10,0,0
"2023-03-13",192761,146750,185074,229730,54995,27209,2.05,3.35,2.15,1,81.6,9,0,0
"2023-03-14",207048,150553,197069,251005,55705,28140,2.05,3.35,2.15,0,82.7,10,0,0
"2023-03-15",216954,153580,204425,255717,57065,29093,2.05,3.35,2.15,0,83.3,10,0,0
"2023-03-16",212755,152272,202121,249727,56168,68737,2.05,3.35,2.15,1,84.3,10,0,0
"2023-03-17",211913,153510,203561,237651,55931,112156,2.05,3.35,2.15,1,82.2,10,0,0
"2023-03-18",160273,118171,156226,150929,47086,127158,2.05,3.35,2.15,1,82.1,9,0,0
"2023-03-19",150784,103407,139476,129319,42258,126977,2.05,3.35,2.15,1,83.9,10,0,0
"2023-03-20",213501,149525,193609,224568,50331,99026,2.05,3.35,2.15,1,82.3,9,0,0
"2023-03-21",219439,154444,207873,245435,51721,107404,2.05,3.35,2.15,1,81.2,9,0,0
"2023-03-22",220313,160028,212433,249230,53392,109685,2.05,3.35,2.15,1,83.1,9,0,0
"2023-03-23",200430,145300,187608,217888,47882,95509,2.05,3.35,2.15,1,81.7,10,1,0
"2023-03-23",200430,145300,187608,217888,47882,95509,2.05,3.35,2.15,1,81.7,10,1,0
"2023-03-24",202844,145984,191564,213186,47358,99980,2.05,3.35,2.15,1,82.9,10,0,0
"2023-03-25",134825,91234,118426,111617,32464,85836,2.05,3.35,2.15,1,79.4,9,0,0
"2023-03-26",128386,84770,109528,101461,30376,98655,2.05,3.35,2.15,1,83.2,10,0,0
"2023-03-27",201274,141894,182745,210153,46422,96590,2.05,3.35,2.15,1,84.6,6,0,0
"2023-03-28",204655,146104,191735,227302,48360,104044,2.05,3.35,2.15,1,83.4,10,0,0
"2023-03-29",206476,146962,197068,229649,47447,106269,2.05,3.35,2.15,1,83.3,10,0,0
"2023-03-30",205175,146416,193806,226105,48596,108724,2.05,3.35,2.15,1,82.9,10,0,0
"2023-03-31",201358,150414,200150,221817,49840,120111,2.05,3.35,2.15,1,81.8,10,0,0
"2023-04-01",136300,92646,119519,118086,34984,49056,2.05,3.35,2.15,1,81.9,9,0,0
"2023-04-02",126548,74873,104902,107542,32652,42143,2.05,3.35,2.15,1,82.5,9,0,0
"2023-04-03",204594,128403,183917,217793,46728,84537,2.05,3.35,2.15,1,81.3,4,0,0
"2023-04-04",208187,132094,194012,233637,48900,89649,2.05,3.35,2.15,1,83.5,10,0,0
"2023-04-05",207509,133122,197274,235454,49153,89374,2.05,3.35,2.15,1,81.1,5,0,0
"2023-04-06",212113,134499,196197,233543,49919,90414,2.05,3.35,2.15,1,83.3,10,0,0
"2023-04-07",203161,134497,199348,224667,53003,88734,2.05,3.35,2.15,1,81.6,9,1,0
"2023-04-08",138993,93709,131798,137765,46194,53427,2.05,3.35,2.15,1,80.4,10,1,0
"2023-04-09",144525,87183,117076,121577,41170,47262,2.05,3.35,2.15,1,82.3,10,1,0
"2023-04-10",208812,133575,189888,223350,50067,88069,2.05,3.35,2.15,1,84,10,0,0
"2023-04-11",210281,136234,198315,240064,51183,92687,2.05,3.35,2.15,1,85,9,0,0
"2023-04-12",209875,137832,201047,241156,51394,93730,2.05,3.35,2.15,1,85.2,9,0,0
"2023-04-13",205868,135636,196612,237110,51069,91632,2.05,3.35,2.15,1,85.8,10,0,0
"2023-04-14",203050,138070,199004,232315,54412,91838,2.05,3.35,2.15,1,85.3,10,0,0
"2023-04-15",144184,100248,134373,142299,43667,55464,2.05,3.35,2.15,1,85.3,10,1,0
"2023-04-16",138990,86889,116060,118937,40146,46613,2.05,3.35,2.15,1,85.3,10,0,0
"2023-04-17",200866,134216,190357,225110,50333,88181,2.05,3.35,2.15,1,84.3,9,0,0
"2023-04-18",201134,140288,201816,239400,52778,93066,2.05,3.35,2.15,1,84.5,10,0,0
"2023-04-19",192783,134237,192975,223392,51282,86443,2.05,3.35,2.15,1,84.1,9,0,0
"2023-04-20",171378,117269,162254,182749,47761,69726,2.05,3.35,2.15,1,82.2,5,0,0
"2023-04-21",120669,88026,193332,108068,39308,76317,2.05,3.35,2.15,1,83.8,9,1,0
"2023-04-22",116146,85722,129197,143378,46109,52609,2.05,3.35,2.15,1,82.3,10,1,0
"2023-04-23",134364,89689,136253,151754,53910,54050,2.05,3.35,2.15,1,82,10,1,0
"2023-04-24",111285,72625,107168,105575,38414,42921,2.05,3.35,2.15,1,82.5,10,1,0
"2023-04-25",143253,100388,148498,159110,43353,63305,2.05,3.35,2.15,1,81.9,8,0,0
"2023-04-26",156731,108400,163548,178284,43564,69334,2.05,3.35,2.15,1,82.8,9,1,0
"2023-04-27",160170,112148,172089,189643,44351,72964,2.05,3.35,2.15,1,81.8,9,0,0
"2023-04-28",161522,113102,172070,189982,46201,73785,2.05,3.35,2.15,1,80.9,8,0,0
"2023-04-29",127721,84014,129448,120367,36663,51027,2.05,3.35,2.15,1,81.5,9,0,0
"2023-04-30",124780,79052,130064,117791,38959,49189,2.05,3.35,2.15,1,80.5,9,0,0
"2023-05-01",123148,77329,119752,109753,35822,49369,2.05,3.35,2.15,1,82.6,10,1,0
"2023-05-02",201811,130834,189089,223631,48340,89428,2.05,3.35,2.15,1,82.8,9,0,0
"2023-05-03",199927,130830,197307,230754,48997,91581,2.05,3.35,2.15,1,83.4,10,0,0
"2023-05-04",125864,76525,120039,116922,35206,49960,2.05,3.35,2.15,1,82.7,9,1,0
"2023-05-05",190776,123940,180146,204238,47273,84147,2.05,3.35,2.15,1,84.8,9,0,0
"2023-05-06",138148,86071,130919,125426,36472,55736,2.05,3.35,2.15,1,84.5,8,0,0
"2023-05-07",135767,77914,115923,111288,34236,47759,2.05,3.35,2.15,1,83.2,8,0,0
"2023-05-08",203789,131862,189254,218336,47794,91287,2.05,3.35,2.15,1,86,9,0,0
"2023-05-09",202860,134542,199657,237094,50362,96070,2.05,3.35,2.15,0,87.1,10,0,0
"2023-05-10",209184,135326,202651,237838,50912,97078,2.05,3.35,2.15,1,86.4,9,0,0
"2023-05-11",205245,135193,199133,235515,50063,96618,2.05,3.35,2.15,1,85.3,9,0,0
"2023-05-12",197076,155220,201106,228790,51220,93892,2.05,3.35,2.15,1,85,9,0,0
"2023-05-13",139298,108804,136667,133087,38869,58528,2.05,3.35,2.15,1,83.8,9,0,0
"2023-05-14",131677,95452,119052,113623,37153,49757,2.05,3.35,2.15,1,82.7,9,0,0
"2023-05-15",192758,149682,191649,222055,49381,92732,2.05,3.35,2.15,1,82.1,10,0,0
"2023-05-16",198282,151847,199677,235020,49804,96685,2.05,3.35,2.15,1,85.7,10,0,0
"2023-05-17",196528,153952,204766,240904,50043,98903,2.05,3.35,2.15,1,85.3,9,1,0
"2023-05-18",197657,149259,196256,231263,48589,95655,2.05,3.35,2.15,1,84.9,8,0,0
"2023-05-19",193650,151662,189183,224887,53865,93284,2.05,3.35,2.15,1,84.7,9,0,0
"2023-05-20",137660,112752,143396,140750,41021,61155,2.05,3.35,2.15,1,83.5,9,0,0
"2023-05-21",128187,91464,120968,118419,37465,50077,2.05,3.35,2.15,1,81.8,7,0,0
"2023-05-22",192848,146979,187208,214510,47900,91750,2.05,3.35,2.15,1,84.2,8,1,0
"2023-05-23",192716,150232,196056,228305,49143,96175,2.05,3.35,2.15,1,84.3,8,0,0
"2023-05-24",195625,151343,198849,231269,48335,96313,2.05,3.35,2.15,0,85.5,9,0,0
"2023-05-25",190973,151274,197251,230250,48186,95888,2.05,3.35,2.15,1,86.4,9,0,0
"2023-05-26",192074,162951,200976,224838,52790,96111,2.05,3.35,2.15,1,82.7,9,0,0
"2023-05-27",143327,139102,158770,148598,46404,66788,2.05,3.35,2.15,1,83.8,8,0,0
"2023-05-28",133262,121106,132299,130072,44106,56660,2.05,3.35,2.15,1,85.8,9,0,0
"2023-05-29",185086,165647,198314,226965,51834,97058,2.05,3.35,2.15,1,86,9,0,0
"2023-05-30",185984,169100,208508,242751,53485,101738,2.05,3.35,2.15,0,87.3,9,1,0
"2023-05-31",187801,176657,219424,250260,54916,104867,2.05,3.35,2.15,1,84.8,8,1,0
"2023-06-01",191417,175361,211506,249299,55529,103959,2.05,3.37,2.15,1,84.9,9,1,0
"2023-06-02",187215,176485,204499,232407,57731,96660,2.05,3.37,2.15,1,85.2,9,1,0
"2023-06-03",146319,146465,156187,157850,49680,69131,2.05,3.37,2.15,1,85.2,9,0,0
"2023-06-04",139375,131090,149436,148583,51853,64120,2.05,3.37,2.15,1,82.5,8,0,0
"2023-06-05",119743,89366,117474,115493,36035,51959,2.05,3.37,2.15,1,82,9,1,0
"2023-06-06",194997,153661,199672,234435,49066,99437,2.05,3.37,2.15,1,84.3,8,0,0
"2023-06-07",197269,156567,207015,241051,50768,101954,2.05,3.37,2.15,1,84.3,8,0,0
"2023-06-08",200283,158115,210260,242224,51878,102631,2.05,3.37,2.15,1,82.9,9,0,0
"2023-06-09",192899,155450,204828,231582,53128,98460,2.05,3.37,2.15,1,83.1,7,0,0
"2023-06-10",140908,109688,147239,146083,41532,63891,2.05,3.37,2.15,1,83.8,9,0,0
"2023-06-11",135585,96137,128073,124821,39072,54123,2.05,3.37,2.15,1,85.4,9,0,0
"2023-06-12",191321,151140,195458,219201,50145,96615,2.05,3.37,2.15,1,83.9,9,0,0
"2023-06-13",195416,154145,204162,237871,50513,101502,2.05,3.37,2.15,1,85.6,8,0,0
"2023-06-14",193067,155494,208850,240286,51519,103156,2.05,3.37,2.15,1,83.3,9,0,0
"2023-06-15",194765,154757,207533,235490,51794,102251,2.05,3.37,2.15,1,84.8,9,0,0
"2023-06-16",191655,154099,206417,225714,53753,98015,2.05,3.37,2.15,0,86.4,9,0,0
"2023-06-17",137680,106553,141561,135582,41295,59911,2.05,3.37,2.15,0,85.6,8,0,0
"2023-06-18",131905,99336,120790,114613,38276,50123,2.05,3.37,2.15,1,84.7,5,1,0
"2023-06-19",191821,147796,193144,220256,48703,95924,2.05,3.37,2.15,0,85.6,9,0,0
"2023-06-20",196564,152233,204464,236741,48001,101773,2.05,3.37,2.15,1,85.9,9,0,0
"2023-06-21",195847,152905,206246,238545,49923,102633,2.05,3.37,2.15,1,83.1,8,0,0
"2023-06-22",192741,151261,203645,234815,49390,101094,2.05,3.37,2.15,1,84.5,9,0,0
"2023-06-23",189606,151629,204565,225022,53020,97527,2.05,3.37,2.15,1,81.5,9,0,0
"2023-06-24",138923,105357,139251,133626,41055,61108,2.05,3.37,2.15,1,81.9,9,0,0
"2023-06-25",128570,89285,119283,114546,37440,49843,2.05,3.37,2.15,0,83.9,8,0,0
"2023-06-26",192376,141876,189532,223349,48452,83893,2.05,3.37,2.15,1,82.9,9,0,0
"2023-06-27",194015,158847,213481,243056,52354,105513,2.05,3.37,2.15,1,84.6,9,0,0
"2023-06-28",186034,150136,205696,223054,52203,96125,2.05,3.37,2.15,1,83.6,9,1,0
"2023-06-29",120029,94379,132533,134229,46684,53966,2.05,3.37,2.15,1,83.4,8,1,0
"2023-06-30",153478,124076,172543,180964,52882,75672,2.05,3.37,2.15,1,83.1,9,1,0
"2023-07-01",128305,96982,131772,122778,41007,53190,2.05,3.37,2.15,1,83.1,8,0,0
"2023-07-02",118145,88114,114121,107603,35321,47928,2.05,3.37,2.15,1,84.9,7,0,0
"2023-07-03",188088,150804,194946,220856,50047,99320,2.05,3.37,2.15,1,85.6,7,0,0
"2023-07-04",194934,155993,207746,243157,50875,106557,2.05,3.37,2.15,1,83.5,8,0,0
"2023-07-05",199127,158150,213264,249099,54311,108917,2.05,3.37,2.15,1,80.3,8,0,0
"2023-07-06",196853,156377,209163,246739,53287,106830,2.05,3.37,2.15,1,79.9,8,0,0
"2023-07-07",196656,158379,207967,239307,56707,102618,2.05,3.37,2.15,1,80.9,8,1,0
"2023-07-08",142638,109990,151219,145983,46789,64895,2.05,3.37,2.15,1,81.8,9,1,0
"2023-07-09",137140,95203,129584,125290,40863,53908,2.05,3.37,2.15,1,82.2,8,0,0
"2023-07-10",196578,156303,202693,233699,53122,104868,2.05,3.37,2.15,1,83.1,9,0,0
"2023-07-11",196700,159590,213451,252151,52992,110396,2.05,3.37,2.15,1,82.3,8,0,0
"2023-07-12",200799,160348,217250,254575,54006,111878,2.05,3.37,2.15,1,80.7,8,0,0
"2023-07-13",199948,158721,212493,250390,53780,110421,2.05,3.37,2.15,1,82.6,9,0,0
"2023-07-14",198668,158547,210405,238584,55400,106770,2.05,3.37,2.15,1,79.9,9,0,0
"2023-07-15",143105,117871,151588,152884,46850,66387,2.05,3.37,2.15,1,82.9,9,0,0
"2023-07-16",130419,93528,125004,121497,39691,53277,2.05,3.37,2.15,0,84.5,8,0,0
"2023-07-17",197741,153444,200622,231488,49854,105891,2.05,3.37,2.15,1,83,9,0,0
"2023-07-18",199624,158609,212831,250644,51482,112438,2.05,3.37,2.15,1,82.5,8,0,0
"2023-07-19",119472,89868,130499,121792,35702,55751,2.05,3.37,2.15,1,79.2,8,1,0
"2023-07-20",196479,155134,207165,240312,52035,108911,2.05,3.37,2.15,1,79.5,7,0,0
"2023-07-21",193719,154701,205075,229539,53419,104733,2.05,3.37,2.15,1,84.5,8,0,0
"2023-07-22",132163,104782,136589,129784,40448,58824,2.05,3.37,2.15,1,80.8,8,1,0
"2023-07-23",122972,85410,116359,108945,36271,49859,2.05,3.37,2.15,1,82.1,7,0,0
"2023-07-24",196330,152450,197639,227971,49600,105213,2.05,3.37,2.15,1,84.4,9,0,0
"2023-07-25",200568,157682,207843,245899,51558,111100,2.05,3.37,2.15,0,85.7,9,0,0
"2023-07-26",203792,158925,213272,250042,52352,113614,2.05,3.37,2.15,0,85.7,9,0,0
"2023-07-27",202092,155926,209150,246229,52459,110956,2.05,3.37,2.15,1,84.7,8,0,0
"2023-07-28",199518,160555,213423,242525,55341,108829,2.05,3.37,2.15,1,84.7,9,0,0
"2023-07-29",140177,130020,156225,149707,48806,68540,2.05,3.37,2.15,1,84,7,0,0
"2023-07-30",129437,92113,126797,121221,40371,52362,2.05,3.37,2.15,1,85.7,9,1,0
"2023-07-31",197387,153214,200492,229047,52310,106464,2.05,3.37,2.15,1,86.1,8,1,0
"2023-08-01",202133,157947,213646,246663,53354,113712,2.05,3.37,2.15,1,84.2,9,0,0
"2023-08-02",205241,161205,218676,249761,54395,115790,2.05,3.37,2.15,0,85.9,8,0,0
"2023-08-03",201989,157425,212789,242369,54318,112805,2.05,3.37,2.15,0,84.8,8,0,0
"2023-08-04",197636,158400,211714,236546,56500,109276,2.05,3.37,2.15,1,85.1,9,0,0
"2023-08-05",142951,112118,157535,145065,48462,67993,2.05,3.37,2.15,1,86,9,0,0
"2023-08-06",133681,98591,134987,125688,45407,56256,2.05,3.37,2.15,1,84.1,9,0,0
"2023-08-07",200860,157318,205453,230452,53930,110535,2.05,3.37,2.15,1,84,9,0,0
"2023-08-08",202226,160812,214469,248630,54891,115313,2.05,3.37,2.15,1,80.7,9,0,0
"2023-08-09",204057,163797,219363,253454,55053,118349,2.05,3.37,2.15,1,81.7,9,0,0
"2023-08-10",204360,163809,215927,248750,53927,116532,2.05,3.37,2.15,1,82,8,0,0
"2023-08-11",191068,164588,210877,228997,54350,109135,2.05,3.37,2.15,1,82,9,0,0
"2023-08-12",129668,100952,129837,122176,40978,57646,2.05,3.37,2.15,1,82.2,9,0,0
"2023-08-13",133979,99308,127444,118576,41841,54577,2.05,3.37,2.15,1,82.4,9,0,0
"2023-08-14",167291,144076,186140,202927,52644,101224,2.05,3.37,2.15,1,78.7,9,1,0
"2023-08-15",206492,161691,213021,252887,53992,117631,2.05,3.37,2.15,1,82.8,9,0,0
"2023-08-16",205882,161948,215919,254367,54885,117256,2.05,3.37,2.15,1,81.4,9,0,0
"2023-08-17",202219,159244,212896,249124,53822,115185,2.05,3.37,2.15,1,82,8,0,0
"2023-08-18",198405,163271,209705,237307,55405,111002,2.05,3.37,2.15,1,83.9,8,0,0
"2023-08-19",140247,112091,144198,143345,41721,67472,2.05,3.37,2.15,1,83.9,9,0,0
"2023-08-20",132638,96216,122932,120247,39595,55656,2.05,3.37,2.15,1,82.5,10,0,0
"2023-08-21",198871,154047,199400,229676,51939,110179,2.05,3.37,2.15,1,81.2,9,0,0
"2023-08-22",202943,158572,210387,246448,53310,116018,2.05,3.37,2.15,1,79.6,9,0,0
"2023-08-23",208820,160366,214731,252884,53216,117867,2.05,3.37,2.15,1,83,10,1,0
"2023-08-24",201440,159491,209635,246224,53014,115128,2.05,3.37,2.15,1,81.4,9,1,0
"2023-08-25",202975,166331,212615,242579,54798,114501,2.05,3.37,2.15,1,81.8,9,0,0
"2023-08-26",145581,115171,151418,146511,45798,70001,2.05,3.37,2.15,1,80.7,10,0,0
"2023-08-27",132263,95205,129276,127873,41547,57627,2.05,3.37,2.15,1,82.2,10,0,0
"2023-08-28",187606,151161,173782,231908,53894,104791,2.05,3.37,2.15,1,81,10,0,0
"2023-08-29",189310,160390,217404,256027,56469,116240,2.05,3.37,2.15,1,80.9,10,0,0
"2023-08-30",200549,180258,238963,280470,62345,127782,2.05,3.37,2.15,1,82.5,7,0,0
"2023-08-31",195968,126266,171105,165805,55505,106206,2.05,3.37,2.15,1,84,9,1,0
"2023-09-01",181010,144989,190824,210958,55139,96878,2.05,3.37,2.15,1,80.2,7,0,0
"2023-09-02",145088,109734,144510,135639,43543,65990,2.05,3.37,2.15,1,83.4,10,0,0
"2023-09-03",137382,94648,120688,115149,37293,53757,2.05,3.37,2.15,1,83.5,9,0,0
"2023-09-04",198463,153973,200593,228323,50667,111556,2.05,3.37,2.15,1,81.3,8,0,0
"2023-09-05",207170,160965,215465,250816,53200,119307,2.05,3.37,2.15,1,81.4,9,0,0
"2023-09-06",206791,162466,220580,256737,54268,121364,2.05,3.37,2.15,1,78.9,5,0,0
"2023-09-07",206995,162063,219696,251881,55193,119840,2.05,3.37,2.15,1,82.7,9,0,0
"2023-09-08",203138,161362,216054,242112,56237,113876,2.05,3.37,2.15,1,82.7,9,0,0
"2023-09-09",147384,123587,158258,149557,51755,73090,2.05,3.37,2.15,1,81.6,9,0,0
"2023-09-10",142452,105562,136816,130885,48423,60038,2.05,3.37,2.15,1,81.7,10,0,0
"2023-09-11",205586,157865,207620,237034,51266,114692,2.05,3.37,2.15,1,85.2,10,0,0
"2023-09-12",213383,162603,219123,253835,53050,121407,2.05,3.37,2.15,1,86.2,10,0,0
"2023-09-13",213494,164264,221451,259750,53462,122603,2.05,3.37,2.15,0,86.3,10,0,0
"2023-09-14",208610,161769,216144,255083,53424,119665,2.05,3.37,2.15,0,86.3,10,0,0
"2023-09-15",206781,164722,218648,241988,57763,115343,2.05,3.37,2.15,1,85.1,9,0,0
"2023-09-16",142726,116146,175551,171404,51784,70764,2.05,3.37,2.15,1,85.3,10,1,0
"2023-09-17",131004,96759,129963,120994,39989,57015,2.05,3.37,2.15,1,82.7,10,1,0
"2023-09-18",207880,157074,205731,235237,51361,115243,2.05,3.37,2.15,1,83.3,10,0,0
"2023-09-19",213262,163811,219299,257218,52439,123396,2.05,3.37,2.15,1,82.3,10,0,0
"2023-09-20",213358,164254,221684,260235,53074,122665,2.05,3.37,2.15,1,80.4,9,0,0
"2023-09-21",211389,162734,217425,254011,52842,121973,2.05,3.37,2.15,1,79.8,8,0,0
"2023-09-22",202131,163194,214789,243528,55096,116935,2.05,3.37,2.15,1,80.8,3,0,0
"2023-09-23",143275,110680,146378,138337,42682,68714,2.05,3.37,2.15,1,83.5,10,0,0
"2023-09-24",134492,93123,125473,117086,38431,56237,2.05,3.37,2.15,1,82.5,10,0,0
"2023-09-25",205073,158798,208066,238390,51868,117553,2.05,3.37,2.15,1,82,9,0,0
"2023-09-26",212377,163203,218760,255331,52453,122136,2.05,3.37,2.15,1,82.8,9,0,0
"2023-09-27",215279,168906,230271,262935,54867,125977,2.05,3.37,2.15,0,85.2,10,0,0
"2023-09-28",129230,99592,139344,135230,42603,63628,2.05,3.37,2.15,0,86.2,10,1,0
"2023-09-29",189782,155834,201758,229233,55880,105642,2.05,3.37,2.15,1,85.5,10,1,0
"2023-09-30",136982,117356,153374,163281,49665,70166,2.05,3.37,2.15,1,82,10,1,0
